author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,helpful_votes,total_review,visibility_status,ranking
Amazon Customer,/gp/profile/amzn1.account.AEHB26JAGLYOZTI4XAFAQ6JEOGRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 15, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,SO AWSOME,Five Stars,Verified Purchase,One person found this helpful,1,1,Public,6641778
MomofThree,/gp/profile/amzn1.account.AFYFJP4T5FHCUNATPOKPRW7WL5EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,Great gameAwesome game very hard challenging but feet n.,awesome,Verified Purchase,25 people found this helpful,84,23,Public,67871709
Evan,/gp/profile/amzn1.account.AGYHOM5SC6I3PCTCL7M3ONDYR7WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 28, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,I wonder what the magic is behind this game. It's awesome.,How do they do it,Verified Purchase,,2,11,Public,53914706
Victoria,/gp/profile/amzn1.account.AEWSLLPFZDNZUMGCOOUT2B5HZUHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,I love this game. It has a lot of cool upgrades and new levels that the lite doesn't have. It is a fun game to play when you are bored and it is very addicting. AMAZING!!,AMAZING,Verified Purchase,One person found this helpful,1,1,Public,66477987
great,/gp/profile/amzn1.account.AF7PM2F57EOYMIQUMEQRBCNSBBOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 6, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,Great for all ages. My 100 GMA still plays. This,kobe,Verified Purchase,,0,2,Public,62472183
Lexbully,/gp/profile/amzn1.account.AEY5IVVVFEOY6P3YXC65PY7AMCMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 5, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,I love this app but sometimes its mean,Great app,Verified Purchase,,3,4,Public,53826660
lissacliton@yahoo,/gp/profile/amzn1.account.AGGCCHMUH25YZSM7YDNO5TKJNDRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 21, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,It's easy but hard to learn,awesome,Verified Purchase,,19,5,Public,57304976
Josh Simonson,/gp/profile/amzn1.account.AG7UJNHOVHXHO2IINZT7YUZCIITQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,It is so fun,Five Stars,Verified Purchase,One person found this helpful,1,1,Public,68033155
dan,/gp/profile/amzn1.account.AFMNH2MCJK3QNKONATDRQHC65YRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 4, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,Addicting,it is amazing and challenging so it will take sometime worth the $2.00,Verified Purchase,,50,11,Public,48208058
Darby,/gp/profile/amzn1.account.AHAXJAD3P5PHKTO3HN7JUGDKQBBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 25, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,"Very good game but the game won,t give a account",Asome,Verified Purchase,,36,5,Public,62727143
Kcarter,/gp/profile/amzn1.account.AE5RQN664IUTVZCHGOQUA3E3V4SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 27, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,"This game is so cool. Runs you can make yourself, runs by others, and even change your color/shape!It's so awesome!",Plain Awesome!,Verified Purchase,One person found this helpful,10,9,Public,20077206
KMMT,/gp/profile/amzn1.account.AHHKELQWU7A75RQBHSB2DJN3QWVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 2, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,Best game ever veary addicting love it and is worth the money 😊😊😊😊😊😊😀😀😀😀😀😁😁😁😁😂😂😂😂😍😍😍😍😍😍,best game ever,Verified Purchase,9 people found this helpful,30,13,Public,6252150
MFM,/gp/profile/amzn1.account.AGENZCFETWMY5OVFZVSY6XWD4M7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 22, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,Addicted!,Five Stars,Verified Purchase,One person found this helpful,11,22,Public,5767080
Toni,/gp/profile/amzn1.account.AFVQVTVEUKVAT5PKPE3QZMQ4EOLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,"Amazing, totally awesome, spectacular! 4 words to describe this game, warning Geometry Dash can tend to be insanely hard. But it's still really fun!",Amazing!!!!,Verified Purchase,,10,5,Public,19630779
BethB,/gp/profile/amzn1.account.AEZR25VKODJ4QMFNYJX644HDGTWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 27, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,My # favorite game😉🐣🔱,Good game,Verified Purchase,,135,3,Public,43808489
John William Jackson,/gp/profile/amzn1.account.AHHCVW4CBSRYZK5ME52EUL3IR5SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,Best Game Ever like this game is very addicting and worth every penny. 63% on Deadlocked. Woow!!!! Wish me luck. Ill beat it.,Best Game.,Verified Purchase,,41,3,Public,59947734
bucksnbows,/gp/profile/amzn1.account.AGIG53NDUDW5F2GUH2KLDLFT2ZFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 12, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,Great game overall would recommend,great,Verified Purchase,2 people found this helpful,295,10,Public,25028507
Brandyn Penuelas,/gp/profile/amzn1.account.AGIPKNYQDJORHTSD7SBBBECVRWYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 25, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,This is so cool and it's not what you think because it's a good use of money to help the company so you should get this and play levels or even make your own levels so go and try this,fun,Verified Purchase,,2,3,Public,62034125
Amber Moon,/gp/profile/amzn1.account.AGOHN22IWQCLV7JR5GIFS4FLAGKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 25, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,Super fun and addicting,Five Stars,Verified Purchase,,2,9,Public,58965344
David Lowright,/gp/profile/amzn1.account.AE5UL6WUCJN676O3YGVRKHOI5D2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,😀😝😂😁😀😂😁😀😊😃😂😁😀😊💎 love it,best game ever,Verified Purchase,2 people found this helpful,29,6,Public,33006735
Heather Morris,/gp/profile/amzn1.account.AHPDZJN5Z3PIEB446MEGEUKKNBCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 9, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,It was good and you can bet two million dollars it good,cool,Verified Purchase,,1,8,Public,55025998
Kirk,/gp/profile/amzn1.account.AGOIRV5PV3HDATBZIBDQYFWTJH5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 11, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,I love this game so much it is the best game in the world and its cool how you can make your own world,awesomeness,Verified Purchase,,6,4,Public,46752338
Roberto Calas,/gp/profile/amzn1.account.AGD5CU3HEUFTKL5IE6OXKEWKP5KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 19, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,Grate game. (So says my 10-year-old),Five Stars,Verified Purchase,One person found this helpful,21,21,Public,21026018
Epicfunnyninja,/gp/profile/amzn1.account.AEPYBS5LM6TQDEATXXRIMGSGHJJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 20, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,I have a friend who almost beat all of them he has to beat deadlock,Awesome,Verified Purchase,,2,4,Public,57851367
My,/gp/profile/amzn1.account.AF3HLAYREKNTZ56JR5Q3ZS7NE7JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 14, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,Awesome,Five Stars,Verified Purchase,2 people found this helpful,53,4,Public,49283308
Randi Gladson,/gp/profile/amzn1.account.AGGDSJ2RMCROE6N45GFNBELXK75Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 12, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,So awsome!!!!!!!!,GET THIS GAME I REPEAT GET IT!!!!!!!,Verified Purchase,,10,8,Public,57225626
marlene,/gp/profile/amzn1.account.AG5SZ4Q3JNXVWQUZWXP26SXCOX4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,Good game,Good luck,Verified Purchase,One person found this helpful,1,1,Public,67893248
Andrea Durall,/gp/profile/amzn1.account.AFSF653Z7XVQL24TIVMAR7MDOKGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 17, 2015",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,Love the floor gAme,great,Verified Purchase,One person found this helpful,3,13,Public,46029786
1020,/gp/profile/amzn1.account.AGALCV2VMGWSSOD4ROTP6X4X7BKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,Whoever had the idea of geometry dash is a great genius,awesome,Verified Purchase,,0,3,Public,63388159
Kaleb Blake,/gp/profile/amzn1.account.AEUYNOXF5YMKFEWGQ4XS7NNNAADA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 6, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,This game is amazing! I love it and I hope you update it soon.,Amazing11,Verified Purchase,3 people found this helpful,3,4,Public,52336467
Shineybunny,/gp/profile/amzn1.account.AEJGNKOAY4OYD7WGITM4SRPISVSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 20, 2014",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,"I love this game, when we do long car rides or even hanging out in my room this is an awesome game to play and very challenging",super fun,Verified Purchase,One person found this helpful,1,1,Public,74211820
Johnathan Santoscoy,/gp/profile/amzn1.account.AFCDYDWD4WJGHXHNLGOI7KKWYVDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 29, 2016",0,,https://www.amazon.com/RobTop-Games-Geometry-Dash/product-reviews/B00EDTSKLU/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,This was a great game that challenges memory and reflexes,great game,Verified Purchase,,0,1,Public,66803801
